Name,Team,League,Age,Goals,Assists,ProgP,SoT,G/Sh,SCA,PassesPA,KP,Creation Rank,Scoring Rank
Greg Cunningham,Preston,Championship,32,0,0,14,0,0,3,0,1,2460.5,1913.0
Greg Docherty,Hull City,Championship,27,0,1,7,2,0.0,4,3,3,1774.5,1622.0
Greg Leigh,Ipswich Town,Championship,29,0,0,0,0,0,0,0,0,2904.5,1913.0
Gustavo Hamer,Coventry City,Championship,26,0,1,7,0,0.0,8,0,5,2002.0,1913.0
Haji Wright,Coventry City,Championship,25,8,4,22,21,0.13,42,10,15,893.0,206.5
Hakeem Odoffin,Rotherham Utd,Championship,25,3,0,24,4,0.33,14,4,4,1871.0,401.0
Hamza Choudhury,Leicester City,Championship,26,0,0,34,0,0.0,11,1,4,1984.5,1913.0
Harrison Ashby,Swansea City,Championship,22,1,1,13,1,0.25,8,5,3,1643.5,826.0
Harry Clarke,Ipswich Town,Championship,22,1,0,119,4,0.08,44,30,8,1019.0,845.0
Harry Cornick,Bristol City,Championship,28,1,0,7,5,0.09,18,3,9,1910.0,790.0
Harry Darling,Swansea City,Championship,24,3,1,88,19,0.07,26,6,7,1063.5,455.0
Harry Leonard,Blackburn,Championship,20,3,2,23,10,0.13,18,10,11,1045.5,386.5
Harry Pickering,Blackburn,Championship,25,1,0,77,7,0.09,35,16,16,1049.5,723.0
Harry Souttar,Leicester City,Championship,25,0,0,9,0,0,0,0,0,2646.0,1913.0
Harry Vaughan,Hull City,Championship,19,0,0,4,2,0.0,3,1,0,2569.0,1622.0
Harry Winks,Leicester City,Championship,27,2,0,163,4,0.17,60,21,13,917.0,546.5
Hayden Carter,Blackburn,Championship,24,0,2,86,1,0.0,21,7,7,908.0,1708.0
Hayden Coulson,Middlesbrough,Championship,25,0,0,6,0,0.0,2,0,0,2676.5,1913.0
Hayden Hackney,Middlesbrough,Championship,21,1,0,131,4,0.06,57,19,21,858.0,880.5
Haydon Roberts,Bristol City,Championship,21,0,0,12,1,0.0,5,2,2,2164.5,1708.0
Hwang Ui-jo,Norwich City,Championship,31,3,1,16,9,0.13,17,1,5,1760.0,409.0
Ian Carlo Poveda,Leeds United,Championship,23,0,0,12,0,0.0,8,4,3,2011.5,1913.0
Ike Ugbo,Cardiff City,Championship,25,4,1,11,8,0.29,15,2,5,1728.0,252.0
Ilia Gruev,Leeds United,Championship,23,0,0,20,0,0,6,1,3,2121.0,1913.0
Ilias Chair,QPR,Championship,26,2,4,124,20,0.03,92,40,37,127.0,575.0
Illan Meslier,Leeds United,Championship,23,0,0,0,0,0,2,0,0,2904.5,1913.0
Imran Louza,Watford,Championship,24,1,3,66,3,0.05,51,17,23,483.5,962.0
Isaiah Jones,Middlesbrough,Championship,24,5,2,100,19,0.13,84,49,27,280.0,255.0
Ismaël Koné,Watford,Championship,21,3,2,88,11,0.11,51,8,19,667.0,427.0
Ivan Šunjić,Birmingham City,Championship,27,0,3,58,3,0.0,42,11,19,650.5,1542.0
Jack Bonham,Stoke City,Championship,30,0,0,1,0,0,2,0,1,2681.0,1913.0
Jack Clarke,Sunderland,Championship,23,13,2,130,28,0.11,143,47,60,197.5,230.5
Jack Colback,QPR,Championship,34,2,1,36,2,0.4,19,2,7,1463.0,604.5
Jack Rudoni,Huddersfield,Championship,23,3,1,78,12,0.08,59,18,21,630.5,483.0
Jack Simpson,Cardiff City,Championship,27,0,0,0,0,0,0,0,0,2904.5,1913.0
Jack Stacey,Norwich City,Championship,27,1,2,61,4,0.13,56,32,25,457.5,723.5
Jack Stephens,Southampton,Championship,29,0,0,25,2,0.0,15,3,8,1767.0,1622.0
Jack Taylor,Ipswich Town,Championship,25,2,0,44,6,0.13,16,5,7,1618.5,546.0
Jack Whatmough,Preston,Championship,27,0,0,15,0,0.0,2,0,2,2373.0,1913.0
Jacob Brown,Stoke City,Championship,25,1,0,1,1,0.5,3,0,1,2681.0,796.0
Jacob Chapman,Huddersfield,Championship,23,0,0,0,0,0,0,0,0,2904.5,1913.0
Jacob Greaves,Hull City,Championship,23,0,3,126,4,0.0,42,12,17,465.5,1479.5
Jaden Philogene Bidace,Hull City,Championship,21,6,5,31,20,0.11,64,11,27,655.0,290.5
Jaden Warner,Norwich City,Championship,21,0,0,1,0,0,2,1,1,2522.5,1913.0
Jaheim Headley,Huddersfield,Championship,22,1,1,24,2,0.2,30,10,15,1104.0,770.0
Jaidon Anthony,Leeds United,Championship,24,1,0,15,4,0.07,25,6,8,1758.0,864.0
Jak Alnwick,Cardiff City,Championship,30,0,0,0,0,0,1,0,1,2765.0,1913.0
Jake Bidwell,Coventry City,Championship,30,0,1,53,1,0.0,28,11,13,947.5,1708.0
Jake Clarke-Salter,QPR,Championship,26,1,0,31,1,0.14,8,0,3,2196.5,917.0
Jake Cooper,Millwall,Championship,28,0,0,57,4,0.0,36,6,10,1452.0,1479.5
Jake Garrett,Blackburn,Championship,20,1,1,25,3,0.08,17,8,7,1318.5,907.5
Jake Livermore,Watford,Championship,34,3,1,58,3,0.43,13,4,5,1327.0,458.5
Jakub Stolarczyk,Leicester City,Championship,23,0,0,0,0,0,0,0,0,2904.5,1913.0
Jamal Lewis,Watford,Championship,25,0,1,62,5,0.0,31,14,14,834.5,1446.0
Jamal Lowe,Swansea City,Championship,29,6,2,31,15,0.11,30,13,11,922.5,323.0
James Bree,Southampton,Championship,26,0,1,32,2,0.0,9,3,4,1526.0,1622.0
James Hill,Blackburn,Championship,22,1,3,69,4,0.08,20,11,8,781.0,845.0
James Justin,Leicester City,Championship,25,2,1,107,3,0.25,19,7,7,1001.5,550.5
James Morris,Watford,Championship,22,0,0,24,0,0.0,10,2,1,2140.0,1913.0
James Ward-Prowse,Southampton,Championship,29,0,1,11,2,0.0,5,2,2,1841.0,1622.0
Jamie Allen,Coventry City,Championship,28,0,1,50,3,0.0,25,14,9,1009.5,1542.0
Jamie Knight-Lebel,Bristol City,Championship,19,0,0,0,0,0,0,0,0,2904.5,1913.0
Jamie Lindsay,Rotherham Utd,Championship,28,1,0,18,2,0.17,0,1,0,2396.0,798.5
Jamie McCart,Rotherham Utd,Championship,26,0,0,0,0,0,0,0,0,2904.5,1913.0
Jamie Paterson,Swansea City,Championship,32,4,4,73,8,0.11,67,32,30,272.0,450.0
Jamie Shackleton,Leeds United,Championship,24,0,1,29,0,0.0,16,2,6,1534.5,1913.0
Jamie Vardy,Leicester City,Championship,37,6,1,9,8,0.21,18,2,8,1643.5,241.5
Jamilu Collins,Cardiff City,Championship,29,0,3,75,1,0.0,34,8,10,787.5,1708.0
Jan Bednarek,Southampton,Championship,27,1,0,137,3,0.07,24,3,6,1477.0,926.5
Jannik Vestergaard,Leicester City,Championship,31,2,0,105,7,0.13,28,6,9,1308.5,513.5
Janoi Donacien,Ipswich Town,Championship,30,0,0,9,0,0,4,0,0,2646.0,1913.0
Jason Knight,Bristol City,Championship,22,2,3,104,14,0.04,60,28,18,330.0,606.5
Jason Lokilo,Hull City,Championship,25,0,0,28,2,0.0,25,9,11,1487.5,1622.0
Jay Dasilva,Coventry City,Championship,25,0,2,76,0,0.0,61,21,37,386.0,1913.0
Jay Fulton,Swansea City,Championship,29,1,0,83,6,0.06,28,11,11,1173.5,812.5
Jay Stansfield,Birmingham City,Championship,21,7,2,29,15,0.13,50,10,25,824.5,252.0
Jayson Molumby,West Brom,Championship,24,0,1,49,0,0.0,27,3,7,1339.5,1913.0
Jean Seri,Hull City,Championship,32,0,2,102,1,0.0,69,14,29,431.5,1708.0
Jed Wallace,West Brom,Championship,29,3,3,53,6,0.14,57,29,26,433.0,446.0
Jeff Hendrick,Sheffield Weds,Championship,31,1,0,10,2,0.17,2,0,3,2370.0,798.5
Jenson Seelt,Sunderland,Championship,20,0,1,12,3,0.0,12,1,5,1796.0,1542.0
Jeremy Ngakia,Watford,Championship,23,0,1,49,1,0.0,28,17,13,884.0,1708.0
Jeremy Sarmiento,West Brom,Championship,21,2,0,17,6,0.13,18,11,7,1634.5,546.0
Jeremy Sarmiento,West Brom,Championship,21,2,0,17,6,0.13,18,0,0,2567.0,546.0
Jeremy Sarmiento,West Brom,Championship,21,2,0,17,6,0.13,1,11,7,1634.5,546.0
Jeremy Sarmiento,West Brom,Championship,21,2,0,17,6,0.13,1,0,0,2567.0,546.0
Jeremy Sarmiento,West Brom,Championship,21,2,0,17,0,0,18,11,7,1634.5,1492.5
Jeremy Sarmiento,West Brom,Championship,21,2,0,17,0,0,18,0,0,2567.0,1492.5
Jeremy Sarmiento,West Brom,Championship,21,2,0,17,0,0,1,11,7,1634.5,1492.5
Jeremy Sarmiento,West Brom,Championship,21,2,0,17,0,0,1,0,0,2567.0,1492.5
Jeremy Sarmiento,Ipswich Town,Championship,21,0,0,0,6,0.13,18,11,7,1972.0,966.5
Jeremy Sarmiento,Ipswich Town,Championship,21,0,0,0,6,0.13,18,0,0,2904.5,966.5
Jeremy Sarmiento,Ipswich Town,Championship,21,0,0,0,6,0.13,1,11,7,1972.0,966.5
Jeremy Sarmiento,Ipswich Town,Championship,21,0,0,0,6,0.13,1,0,0,2904.5,966.5
Jeremy Sarmiento,Ipswich Town,Championship,21,0,0,0,0,0,18,11,7,1972.0,1913.0
Jeremy Sarmiento,Ipswich Town,Championship,21,0,0,0,0,0,18,0,0,2904.5,1913.0
Jeremy Sarmiento,Ipswich Town,Championship,21,0,0,0,0,0,1,11,7,1972.0,1913.0
Jeremy Sarmiento,Ipswich Town,Championship,21,0,0,0,0,0,1,0,0,2904.5,1913.0
Jerry Yates,Swansea City,Championship,27,6,0,23,9,0.27,27,5,13,1610.5,195.0
Jewison Bennette,Sunderland,Championship,19,0,1,0,0,0,1,1,1,2275.5,1913.0
Jimmy Dunne,QPR,Championship,26,0,0,26,2,0.0,12,3,8,1757.5,1622.0
Jobe Bellingham,Sunderland,Championship,18,4,1,84,14,0.11,61,10,20,743.0,372.0
Joe Allen,Swansea City,Championship,33,0,0,11,0,0.0,4,2,2,2172.0,1913.0
Joe Aribo,Southampton,Championship,27,1,0,64,2,0.1,22,16,9,1236.5,947.0
Joe Bryan,Millwall,Championship,30,2,0,40,3,0.2,32,10,14,1352.5,580.5
Joe Edwards,Plymouth Argyle,Championship,33,2,0,45,3,0.18,18,4,5,1719.0,599.5
Joe Gelhardt,Leeds United,Championship,21,0,0,6,1,0.0,2,3,2,2162.5,1708.0
Joe Gubbins,QPR,Championship,22,0,0,1,0,0,0,0,0,2820.5,1913.0
Joe Ralls,Cardiff City,Championship,30,1,6,79,3,0.08,52,9,27,461.0,907.5
Joe Rankin-Costello,Blackburn,Championship,24,2,2,47,2,0.13,19,8,7,1069.0,756.5
Joe Rodon,Leeds United,Championship,26,0,0,99,1,0.0,15,0,4,1875.5,1708.0
Joe Williams,Bristol City,Championship,27,0,3,92,1,0.0,34,13,20,473.5,1708.0
Joey Phuthi,Sheffield Weds,Championship,19,0,0,0,0,0,0,0,0,2904.5,1913.0
John Buckley,Sheffield Weds,Championship,24,0,0,25,0,0.0,12,4,6,1789.0,1913.0
John Buckley,Sheffield Weds,Championship,24,0,0,25,0,0.0,12,0,0,2499.5,1913.0
John Buckley,Sheffield Weds,Championship,24,0,0,25,0,0.0,0,4,6,1789.0,1913.0
John Buckley,Sheffield Weds,Championship,24,0,0,25,0,0.0,0,0,0,2499.5,1913.0
John Buckley,Sheffield Weds,Championship,24,0,0,25,0,0,12,4,6,1789.0,1913.0
John Buckley,Sheffield Weds,Championship,24,0,0,25,0,0,12,0,0,2499.5,1913.0
John Buckley,Sheffield Weds,Championship,24,0,0,25,0,0,0,4,6,1789.0,1913.0
John Buckley,Sheffield Weds,Championship,24,0,0,25,0,0,0,0,0,2499.5,1913.0
John Buckley,Blackburn,Championship,24,0,0,0,0,0.0,12,4,6,2194.0,1913.0
John Buckley,Blackburn,Championship,24,0,0,0,0,0.0,12,0,0,2904.5,1913.0
John Buckley,Blackburn,Championship,24,0,0,0,0,0.0,0,4,6,2194.0,1913.0
John Buckley,Blackburn,Championship,24,0,0,0,0,0.0,0,0,0,2904.5,1913.0
John Buckley,Blackburn,Championship,24,0,0,0,0,0,12,4,6,2194.0,1913.0
John Buckley,Blackburn,Championship,24,0,0,0,0,0,12,0,0,2904.5,1913.0
John Buckley,Blackburn,Championship,24,0,0,0,0,0,0,4,6,2194.0,1913.0
John Buckley,Blackburn,Championship,24,0,0,0,0,0,0,0,0,2904.5,1913.0
John Ruddy,Birmingham City,Championship,37,0,0,1,0,0,4,0,1,2681.0,1913.0
John Swift,West Brom,Championship,28,6,1,79,7,0.22,52,23,26,537.0,259.0
Jon Rowe,Norwich City,Championship,20,11,2,47,18,0.23,60,13,24,697.0,88.0
Jonathan Hogg,Huddersfield,Championship,35,0,0,95,1,0.0,34,6,15,1218.0,1708.0
Jonathan Panzo,Cardiff City,Championship,23,0,0,3,0,0,0,0,0,2755.5,1913.0
Jonny Howson,Middlesbrough,Championship,35,2,1,126,5,0.08,76,16,39,482.5,702.0
Jordan Houghton,Plymouth Argyle,Championship,28,0,0,102,2,0.0,47,8,21,1087.0,1622.0
Jordan Hugill,Rotherham Utd,Championship,31,3,0,23,7,0.13,22,5,11,1643.0,448.5
Jordan James,Birmingham City,Championship,19,6,0,54,11,0.27,26,11,10,1330.5,155.0
Jordan Storey,Preston,Championship,26,0,0,61,1,0.0,15,3,5,1675.5,1708.0
Jordan Thompson,Stoke City,Championship,27,1,1,52,1,0.14,17,8,5,1254.5,917.0
Joseph James,Bristol City,Championship,0,0,0,0,0,0,0,0,0,2904.5,1913.0
Josh Bowler,Cardiff City,Championship,24,2,1,31,9,0.09,36,9,14,1093.5,574.0
Josh Coburn,Middlesbrough,Championship,21,5,1,14,9,0.23,16,6,9,1412.5,234.0
Josh Eccles,Coventry City,Championship,23,1,2,154,5,0.06,69,22,41,249.5,847.0
Josh Ginnelly,Swansea City,Championship,26,1,0,4,2,0.17,7,1,2,2350.0,798.5
Josh Key,Swansea City,Championship,24,1,1,58,1,0.1,39,17,19,766.0,1033.0
Josh Koroma,Huddersfield,Championship,25,2,2,46,20,0.03,51,20,21,630.0,575.0
Josh Laurent,Stoke City,Championship,28,0,1,86,2,0.0,40,18,11,727.0,1622.0
Josh Maja,West Brom,Championship,25,1,0,2,2,0.25,7,0,2,2565.5,740.0
Josh Ruffels,Huddersfield,Championship,30,0,0,27,1,0.0,14,10,8,1544.0,1708.0
Josh Sargent,Norwich City,Championship,23,4,1,9,8,0.31,17,4,7,1566.0,247.0
Josh Tymon,Stoke City,Championship,24,0,0,3,0,0,2,3,2,2241.5,1913.0
Josh Tymon,Stoke City,Championship,24,0,0,3,0,0,2,15,25,1496.5,1913.0
Josh Tymon,Stoke City,Championship,24,0,0,3,0,0,46,3,2,2241.5,1913.0
Josh Tymon,Stoke City,Championship,24,0,0,3,0,0,46,15,25,1496.5,1913.0
Josh Tymon,Stoke City,Championship,24,0,0,3,2,0.0,2,3,2,2241.5,1622.0
Josh Tymon,Stoke City,Championship,24,0,0,3,2,0.0,2,15,25,1496.5,1622.0
Josh Tymon,Stoke City,Championship,24,0,0,3,2,0.0,46,3,2,2241.5,1622.0
Josh Tymon,Stoke City,Championship,24,0,0,3,2,0.0,46,15,25,1496.5,1622.0
Josh Tymon,Swansea City,Championship,24,0,4,72,0,0,2,3,2,1183.0,1913.0
Josh Tymon,Swansea City,Championship,24,0,4,72,0,0,2,15,25,438.0,1913.0
Josh Tymon,Swansea City,Championship,24,0,4,72,0,0,46,3,2,1183.0,1913.0
Josh Tymon,Swansea City,Championship,24,0,4,72,0,0,46,15,25,438.0,1913.0
Josh Tymon,Swansea City,Championship,24,0,4,72,2,0.0,2,3,2,1183.0,1622.0
Josh Tymon,Swansea City,Championship,24,0,4,72,2,0.0,2,15,25,438.0,1622.0
Josh Tymon,Swansea City,Championship,24,0,4,72,2,0.0,46,3,2,1183.0,1622.0
Josh Tymon,Swansea City,Championship,24,0,4,72,2,0.0,46,15,25,438.0,1622.0
Josh Windass,Sheffield Weds,Championship,30,2,2,48,13,0.05,41,8,19,846.5,597.5
Joshua Austerfield,Huddersfield,Championship,22,0,0,2,0,0,1,0,1,2645.0,1913.0
Joshua Kayode,Rotherham Utd,Championship,31,0,0,1,0,0.0,0,0,0,2820.5,1913.0
Joël Latibeaudière,Coventry City,Championship,24,1,1,83,1,0.2,31,6,7,1079.0,856.0
Joël Piroe,Leeds United,Championship,24,9,1,76,23,0.14,53,12,22,712.0,154.5
Joël Piroe,Leeds United,Championship,24,9,1,76,23,0.14,53,2,1,1538.5,154.5
Joël Piroe,Leeds United,Championship,24,9,1,76,23,0.14,8,12,22,712.0,154.5
Joël Piroe,Leeds United,Championship,24,9,1,76,23,0.14,8,2,1,1538.5,154.5
Joël Piroe,Leeds United,Championship,24,9,1,76,3,0.0,53,12,22,712.0,946.5
Joël Piroe,Leeds United,Championship,24,9,1,76,3,0.0,53,2,1,1538.5,946.5
Joël Piroe,Leeds United,Championship,24,9,1,76,3,0.0,8,12,22,712.0,946.5
Joël Piroe,Leeds United,Championship,24,9,1,76,3,0.0,8,2,1,1538.5,946.5
Joël Piroe,Swansea City,Championship,24,0,0,5,23,0.14,53,12,22,1499.0,750.0
Joël Piroe,Swansea City,Championship,24,0,0,5,23,0.14,53,2,1,2325.5,750.0
Joël Piroe,Swansea City,Championship,24,0,0,5,23,0.14,8,12,22,1499.0,750.0
Joël Piroe,Swansea City,Championship,24,0,0,5,23,0.14,8,2,1,2325.5,750.0
Joël Piroe,Swansea City,Championship,24,0,0,5,3,0.0,53,12,22,1499.0,1542.0
Joël Piroe,Swansea City,Championship,24,0,0,5,3,0.0,53,2,1,2325.5,1542.0
Joël Piroe,Swansea City,Championship,24,0,0,5,3,0.0,8,12,22,1499.0,1542.0
Joël Piroe,Swansea City,Championship,24,0,0,5,3,0.0,8,2,1,2325.5,1542.0
Juan Delgado,Sheffield Weds,Championship,30,1,0,13,3,0.1,15,10,6,1737.0,867.0
Julio Pleguezuelo,Plymouth Argyle,Championship,26,0,0,41,1,0.0,10,0,3,2151.0,1708.0
Juninho Bacuna,Birmingham City,Championship,26,4,5,83,15,0.06,73,14,33,336.0,464.5
Junior Firpo,Leeds United,Championship,27,0,3,13,0,0.0,7,3,6,1412.5,1913.0
Junior Tchamadeu,Stoke City,Championship,20,0,0,16,0,0.0,10,5,4,1911.5,1913.0
Kai Andrews,Coventry City,Championship,17,0,0,0,0,0,0,0,0,2904.5,1913.0
Kaine Kessler,Plymouth Argyle,Championship,21,0,2,79,7,0.0,35,11,16,646.0,1379.0
Kal Naismith,Bristol City,Championship,31,1,2,29,2,0.08,24,2,9,1310.0,987.5
Kamaldeen Sulemana,Southampton,Championship,21,0,3,27,5,0.0,24,18,12,791.0,1446.0
Karl Darlow,Leeds United,Championship,33,0,0,0,0,0,0,0,0,2904.5,1913.0
Karlan Grant,Cardiff City,Championship,26,4,2,52,10,0.1,35,12,18,734.5,432.0
Kasey McAteer,Leicester City,Championship,22,4,0,17,7,0.22,17,7,5,1811.5,301.5
Kasey Palmer,Coventry City,Championship,27,1,2,51,7,0.05,28,22,15,661.0,799.0
Kayden Jackson,Ipswich Town,Championship,29,3,1,5,4,0.2,16,5,8,1561.5,453.0
Kelechi Iheanacho,Leicester City,Championship,27,5,1,21,8,0.12,34,7,15,1208.5,402.0
Kellen Fisher,Norwich City,Championship,19,0,1,1,0,0.0,7,1,3,2066.5,1913.0
Ken Sema,Watford,Championship,30,1,3,68,5,0.08,66,32,39,301.5,811.5
Kenneth Paal,QPR,Championship,26,3,1,79,5,0.25,65,17,39,545.5,389.5
Kenny McLean,Norwich City,Championship,32,0,3,175,0,0.0,63,22,18,311.0,1913.0
Keshi Anderson,Birmingham City,Championship,28,0,1,27,2,0.0,36,11,15,1051.0,1622.0
Kevin Long,Birmingham City,Championship,33,0,0,15,1,0.0,5,1,1,2294.0,1708.0
Kevin Nisbet,Millwall,Championship,26,5,0,24,13,0.14,22,5,10,1656.5,262.0
Ki-Jana Hoever,Stoke City,Championship,21,1,2,114,3,0.08,43,28,25,327.0,907.5
Kian Best,Preston,Championship,18,0,1,26,0,0.0,15,5,8,1352.5,1913.0
Kian Harratt,Huddersfield,Championship,21,1,1,13,2,0.1,9,1,6,1749.5,947.0
Kiernan Dewsbury-Hall,Leicester City,Championship,25,9,9,150,22,0.14,122,48,69,22.0,160.0
Kion Etete,Cardiff City,Championship,22,2,0,11,8,0.12,13,2,6,2022.0,526.5
Koji Miyoshi,Birmingham City,Championship,26,3,3,59,8,0.1,52,17,28,481.0,508.5
Kristian Pedersen,Swansea City,Championship,29,0,0,13,0,0.0,3,2,2,2155.0,1913.0
Kristoffer Klaesson,Leeds United,Championship,23,0,0,0,0,0,0,0,0,2904.5,1913.0
Krystian Bielik,Birmingham City,Championship,26,0,0,81,6,0.0,33,4,13,1332.5,1411.5
Kyle Bartley,West Brom,Championship,32,2,1,33,4,0.14,8,1,5,1626.0,579.0
Kyle Hudlin,Huddersfield,Championship,23,0,0,5,1,0.0,2,2,1,2325.5,1708.0
Kyle McFadzean,Coventry City,Championship,36,1,0,34,2,0.09,9,2,2,1991.0,966.0
Kyle Naughton,Swansea City,Championship,35,0,0,7,0,0,2,0,0,2665.0,1913.0
Kyle Walker-Peters,Southampton,Championship,26,2,2,197,5,0.08,84,48,32,195.5,702.0
Lamine Diaby,Sheffield Weds,Championship,27,0,0,1,0,0.0,1,0,1,2681.0,1913.0
Law McCabe,Middlesbrough,Championship,17,0,0,1,0,0,0,0,0,2820.5,1913.0
Layton Stewart,Preston,Championship,21,0,0,0,0,0.0,1,0,0,2904.5,1913.0
Lee Buchanan,Birmingham City,Championship,22,0,0,63,0,0.0,14,8,6,1483.0,1913.0
Lee Evans,Ipswich Town,Championship,29,0,0,5,0,0.0,2,0,2,2480.0,1913.0
Lee Gregory,Sheffield Weds,Championship,35,1,0,12,3,0.08,12,2,4,2082.5,907.5
Lee Nicholls,Huddersfield,Championship,31,0,0,0,0,0,2,0,0,2904.5,1913.0
Lee Peltier,Rotherham Utd,Championship,37,2,0,18,2,0.67,7,1,3,2131.5,597.0
Leif Davis,Ipswich Town,Championship,24,0,10,84,6,0.0,113,34,70,129.5,1411.5
Leo Fuhr Hjelde,Leeds United,Championship,20,0,0,2,0,0,0,0,0,2784.5,1913.0
Leopold Wahlstedt,Blackburn,Championship,24,0,0,0,0,0,1,0,0,2904.5,1913.0
Lewie Coyle,Hull City,Championship,28,1,0,96,3,0.07,37,16,18,980.5,926.5
Lewis Baker,Stoke City,Championship,28,1,0,6,5,0.17,6,1,2,2299.0,622.5
Lewis Gibson,Plymouth Argyle,Championship,23,0,0,68,1,0.0,18,1,3,1855.5,1708.0
Lewis O'Brien,Middlesbrough,Championship,25,0,0,9,2,0.0,11,2,3,2147.5,1622.0
Lewis Travis,Ipswich Town,Championship,26,0,0,4,0,0,1,0,0,2727.5,1913.0
Lewis Travis,Ipswich Town,Championship,26,0,0,4,0,0,1,26,16,1450.0,1913.0
Lewis Travis,Ipswich Town,Championship,26,0,0,4,0,0,39,0,0,2727.5,1913.0
Lewis Travis,Ipswich Town,Championship,26,0,0,4,0,0,39,26,16,1450.0,1913.0
Lewis Travis,Ipswich Town,Championship,26,0,0,4,3,0.0,1,0,0,2727.5,1542.0
Lewis Travis,Ipswich Town,Championship,26,0,0,4,3,0.0,1,26,16,1450.0,1542.0
Lewis Travis,Ipswich Town,Championship,26,0,0,4,3,0.0,39,0,0,2727.5,1542.0
Lewis Travis,Ipswich Town,Championship,26,0,0,4,3,0.0,39,26,16,1450.0,1542.0
Lewis Travis,Blackburn,Championship,26,0,2,98,0,0,1,0,0,1717.0,1913.0
Lewis Travis,Blackburn,Championship,26,0,2,98,0,0,1,26,16,439.5,1913.0
Lewis Travis,Blackburn,Championship,26,0,2,98,0,0,39,0,0,1717.0,1913.0
Lewis Travis,Blackburn,Championship,26,0,2,98,0,0,39,26,16,439.5,1913.0
Lewis Travis,Blackburn,Championship,26,0,2,98,3,0.0,1,0,0,1717.0,1542.0
Lewis Travis,Blackburn,Championship,26,0,2,98,3,0.0,1,26,16,439.5,1542.0
Lewis Travis,Blackburn,Championship,26,0,2,98,3,0.0,39,0,0,1717.0,1542.0
Lewis Travis,Blackburn,Championship,26,0,2,98,3,0.0,39,26,16,439.5,1542.0
Lewis Warrington,Plymouth Argyle,Championship,21,0,0,1,0,0,1,0,0,2820.5,1913.0
Liam Cooper,Leeds United,Championship,32,1,0,34,2,0.5,4,0,1,2304.5,710.0
Liam Cullen,Swansea City,Championship,24,4,3,32,11,0.19,26,12,11,859.0,251.0
Liam Delap,Hull City,Championship,20,7,2,46,28,0.12,74,16,25,653.5,234.5
Liam Gibbs,Norwich City,Championship,21,0,0,11,0,0.0,10,3,3,2065.5,1913.0
Liam Kelly,Coventry City,Championship,33,0,1,21,2,0.0,5,4,2,1648.0,1622.0
Liam Kitching,Coventry City,Championship,24,0,0,61,0,0.0,15,6,3,1641.5,1913.0
Liam Lindsay,Preston,Championship,28,3,0,54,5,0.25,18,3,5,1716.5,389.5
Liam Millar,Preston,Championship,24,3,4,32,10,0.09,52,17,19,654.5,486.5
Liam Palmer,Sheffield Weds,Championship,32,0,0,41,0,0.0,16,11,5,1558.5,1913.0
Liam Walsh,Swansea City,Championship,26,1,0,25,3,0.11,16,6,9,1643.0,844.0
Loick Ayina,Huddersfield,Championship,20,0,0,1,0,0.0,0,0,0,2820.5,1913.0
Luis Binks,Coventry City,Championship,22,0,1,44,1,0.0,5,3,5,1437.0,1708.0
Luis Semedo,Sunderland,Championship,20,0,0,2,2,0.0,2,0,1,2645.0,1622.0
Luis Sinisterra,Leeds United,Championship,24,1,0,10,4,0.2,13,3,4,2038.5,627.5
Lukas Engel,Middlesbrough,Championship,25,1,3,69,4,0.1,33,18,17,507.5,804.5
Lukas Jutkiewicz,Birmingham City,Championship,34,2,1,11,7,0.06,7,4,5,1620.5,670.5
Luke Ayling,Leeds United,Championship,32,1,1,24,1,0.13,20,9,13,1162.0,952.0
Luke Ayling,Leeds United,Championship,32,1,1,24,1,0.13,20,1,1,1884.5,952.0
Luke Ayling,Leeds United,Championship,32,1,1,24,1,0.13,2,9,13,1162.0,952.0
Luke Ayling,Leeds United,Championship,32,1,1,24,1,0.13,2,1,1,1884.5,952.0
Luke Ayling,Leeds United,Championship,32,1,1,24,0,0,20,9,13,1162.0,1602.0
Luke Ayling,Leeds United,Championship,32,1,1,24,0,0,20,1,1,1884.5,1602.0
Luke Ayling,Leeds United,Championship,32,1,1,24,0,0,2,9,13,1162.0,1602.0
Luke Ayling,Leeds United,Championship,32,1,1,24,0,0,2,1,1,1884.5,1602.0
Luke Ayling,Middlesbrough,Championship,32,0,0,3,1,0.13,20,9,13,1735.0,1263.0
Luke Ayling,Middlesbrough,Championship,32,0,0,3,1,0.13,20,1,1,2457.5,1263.0
Luke Ayling,Middlesbrough,Championship,32,0,0,3,1,0.13,2,9,13,1735.0,1263.0
Luke Ayling,Middlesbrough,Championship,32,0,0,3,1,0.13,2,1,1,2457.5,1263.0
Luke Ayling,Middlesbrough,Championship,32,0,0,3,0,0,20,9,13,1735.0,1913.0
Luke Ayling,Middlesbrough,Championship,32,0,0,3,0,0,20,1,1,2457.5,1913.0
Luke Ayling,Middlesbrough,Championship,32,0,0,3,0,0,2,9,13,1735.0,1913.0
Luke Ayling,Middlesbrough,Championship,32,0,0,3,0,0,2,1,1,2457.5,1913.0
Luke Cundle,Stoke City,Championship,21,0,0,5,0,0,0,1,0,2540.5,1913.0
Luke Cundle,Stoke City,Championship,21,0,0,5,0,0,0,9,25,1549.0,1913.0
Luke Cundle,Stoke City,Championship,21,0,0,5,0,0,47,1,0,2540.5,1913.0
